최종순위,채널ID,채널명,대표상위세그먼트,대표하위세그먼트,채널구독자수,최근영상조회수평균,최근영상참여율평균,성장성점수_proxy,성장성신뢰도,성장성신뢰도등급,채널력점수,성장성점수,팬밀도점수,라이브친화점수,실전성점수,최종점수,액션버킷,성장성점수_raw,최종점수분위,채널력점수분위,성장성점수분위,팬밀도점수분위,라이브친화점수분위,실전성점수분위,shortlist_선정여부,shortlist_유형,운영우선순위,추천사유,주의사유,자동판정근거,순위변동,운영우선순위변동,최종점수변동,성장성점수변동,팬밀도점수변동,실전성점수변동,신규진입여부,액션버킷변동여부,shortlist_신규선정여부,shortlist_유지여부,shortlist_이탈여부,변동방향,변화요약,channel_thumbnail_url,channel_url,channel_custom_url,channel_title_api
534,UCGwLDCH7MAVPTr3fb-uxPVw,카키모찌 KAKIMOCHI,음악·보이스형,애니송커버,23600.0,305275.9,0.0394747294427814,0.5,0.0,미산출,0.6479751619870411,0.5,0.6879049676025918,0.4001079913606911,0.97536,0.596066627213823,보류,0.5,0.7122030237580994,0.7664686825053996,0.521598272138229,0.6879049676025918,0.1142008639308855,0.3115550755939524,False,,680,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.596, 채널력=0.648, 성장성=0.500, 팬밀도=0.688, 라이브=0.400, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",-17.0,,-0.0009196582065207,0.0073980531117748,-0.0026997840172786,0.0,False,False,False,False,False,하락,순위 17단계 하락 / 최종점수 -0.001 / 성장성 +0.007,https://yt3.ggpht.com/bnEJ2aKECGeT9mk2DwWiWvLZg2DJ53zGcpFiR5nfYu6spmkXYHgSHIbpEaBgxLrGo2eV4WN8h2I=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGwLDCH7MAVPTr3fb-uxPVw,@카키모찌,카키모찌 KAKIMOCHI
535,UC_L9aW3P8UAemwaeHSorcxg,쉼 SHIM ASMR,음악·보이스형,ASMR,81100.0,37980.5,0.0304923984463423,0.3948244638036028,0.5,보통,0.7081803455723542,0.4474122319018014,0.5545356371490281,0.4197304400149833,1.0,0.596032507133456,보류,0.3948244638036028,0.7116630669546437,0.8299136069114471,0.2041036717062635,0.5545356371490281,0.5013498920086393,0.8887688984881209,False,,681,실전성 리스크 낮음,주요 자동 리스크 낮음,"최종=0.596, 채널력=0.708, 성장성=0.447, 팬밀도=0.555, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",5.0,,0.0013504972120437,0.0010057582934682,0.0032397408207343,0.0,False,False,False,False,False,상승,순위 5단계 상승 / 최종점수 +0.001 / 성장성 +0.001,https://yt3.ggpht.com/YqGeyuXsxG7aA-ugGoa5RIvLqIlAOkJ2cggDvtxLJo2fPor1899cYa_KkY8_xQjF_qLyvjpKRQ=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC_L9aW3P8UAemwaeHSorcxg,@shimasmr-lg5fd,쉼 SHIM ASMR
536,UCk_aSv3VsDVemDeyIECo-3A,묘리아,음악·보이스형,ASMR보이스,3900.0,1431.7,0.036341958083904,0.5848932406044219,1.0,높음,0.4428185745140388,0.5848932406044219,0.6447084233261339,0.4197304400149833,1.0,0.5959856128963237,보류,0.5848932406044219,0.7111231101511879,0.411987041036717,0.8212742980561555,0.6447084233261339,0.5013498920086393,0.8887688984881209,False,,682,성장성 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.596, 채널력=0.443, 성장성=0.585, 팬밀도=0.645, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",39.0,,0.0055426204939724,0.0019879249051083,0.0480561555075593,0.0,False,False,False,False,False,급상승,순위 39단계 상승 / 최종점수 +0.006 / 성장성 +0.002,https://yt3.ggpht.com/9v3gEgDvxslzwI-l2v5r4H02IJvzsRM9dvmunQsvdmTPcPLSatz3U9EtoZxO5DHEZ3W2aoLrnoI=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCk_aSv3VsDVemDeyIECo-3A,@myoriaa_,묘리아
541,UCPZMRi_hWWgoGMQMGUxUnlQ,pard,,서브컬쳐게임,29700.0,10110.8,0.023705250437009,0.5457534189317297,1.0,높음,0.677780777537797,0.5457534189317297,0.4265658747300216,0.738844910857316,0.96152,0.5955115574284019,제외,0.5457534189317297,0.7084233261339092,0.796976241900648,0.7467602591792657,0.4265658747300216,0.847732181425486,0.1892548596112311,False,,1683,라이브친화도 상위권 / 성장성 신뢰도 양호,한국 타깃 적합성 낮음 / 상위 세그먼트 불명확,"최종=0.596, 채널력=0.678, 성장성=0.546, 팬밀도=0.427, 라이브=0.739, 실전성=0.962, 운영제외리스크=0.120, 검증필요리스크=0.181, 수기제외=0",-92.0,,-0.0107190611458483,-0.0268821853944676,0.0005399568034558,0.0,False,False,False,False,False,급하락,순위 92단계 하락 / 최종점수 -0.011 / 성장성 -0.027,https://yt3.ggpht.com/WvMgtXPQVlY30x_tRGrv5YNNxnBnpHgmlIAkdmsQ6g_pVrHkUruUYL3jvDuXvdnjDdzPsmcolw=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCPZMRi_hWWgoGMQMGUxUnlQ,@pard,pard
546,UCRamIU-v2CiERMLJvd3o51Q,우령의 유디오,버츄얼 퍼포먼스형,버튜버,191000.0,154074.0,0.0281224552558897,0.488420708515761,1.0,높음,0.7361501079913608,0.488420708515761,0.5140388768898488,0.4197304400149833,0.99104,0.5946341410605268,보류,0.488420708515761,0.7057235421166307,0.8558315334773218,0.3309935205183585,0.5140388768898488,0.5013498920086393,0.6263498920086393,False,,683,성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.595, 채널력=0.736, 성장성=0.488, 팬밀도=0.514, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",-36.0,,-0.0030907278602949,0.0101114570863345,-0.0340172786177105,0.0,False,False,False,False,False,급하락,순위 36단계 하락 / 최종점수 -0.003 / 성장성 +0.010,https://yt3.ggpht.com/rMuRLTtTUtxQRzgyboBF5N9ipHHxgfuQlSMulM2e1-uMP9cGnu6yB4a9WGdN5EjviwhDaTh9=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCRamIU-v2CiERMLJvd3o51Q,@wooryeongheo,우령의 유디오
547,UC7GXT1TeD0kc7FZrv9lHgkQ,블루크리퍼,창작·비주얼형,일러스트리깅,3760.0,84374.0,0.0221497222408277,0.4188623938266818,0.875,높음,0.6499730021598271,0.4290045945983465,0.392548596112311,0.7675976106413333,1.0,0.5946156797036075,보류,0.4188623938266818,0.7051835853131749,0.7710583153347732,0.1587473002159827,0.392548596112311,0.8625809935205183,0.8887688984881209,False,,684,라이브친화도 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.595, 채널력=0.650, 성장성=0.429, 팬밀도=0.393, 라이브=0.768, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",725.0,,0.0903115627870213,0.2656252027653361,-0.0064794816414686,0.0,False,False,False,False,False,급상승,순위 725단계 상승 / 최종점수 +0.090 / 성장성 +0.266,https://yt3.ggpht.com/Hlw2-UWxqWnC61wvy_rAYIkEsBqLp6HTBESY0sjWzb_mM1lWk2jDPSrRUPYBc2reVDm0G5mL4NI=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC7GXT1TeD0kc7FZrv9lHgkQ,@bluecreeper16,블루크리퍼
551,UC4VWaR3R17Ruc7j1Cy1-PKQ,게임찍먹 전문 겜노인,,서브컬쳐게임,9030.0,78.6,0.1150590971467256,0.4060733525621646,1.0,높음,0.3777537796976241,0.4060733525621646,0.9670626349892008,0.4197304400149833,0.99272,0.5942933159507551,보류,0.4060733525621646,0.703023758099352,0.2958963282937365,0.1204103671706263,0.9670626349892008,0.5013498920086393,0.7308315334773218,False,,685,팬밀도 상위권 / 성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.594, 채널력=0.378, 성장성=0.406, 팬밀도=0.967, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",-69.0,,-0.0061728197685916,-0.0128705203399328,0.0053995680345571,0.0,False,False,False,False,False,급하락,순위 69단계 하락 / 최종점수 -0.006 / 성장성 -0.013,https://yt3.ggpht.com/B7_lz1AA7MEdfX8wOFKfofdI2dH8UMMm0iEUiJLN9_NviNw3CF-ZgJpLyJ8YTediNTSKJgLk=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC4VWaR3R17Ruc7j1Cy1-PKQ,@gamnoin,게임찍먹 전문 겜노인
553,UC1txdKJc5qtfIl7WR6_1DJA,사먀,,서브컬쳐게임,13900.0,4722.2,0.0384697676856699,0.4636537140026701,1.0,높음,0.5924406047516199,0.4636537140026701,0.6760259179265659,0.4197304400149833,0.99272,0.5936188409121961,보류,0.4636537140026701,0.7019438444924406,0.6803455723542117,0.2424406047516198,0.6760259179265659,0.5013498920086393,0.7308315334773218,False,,686,성장성 신뢰도 양호,상위 세그먼트 불명확,"최종=0.594, 채널력=0.592, 성장성=0.464, 팬밀도=0.676, 라이브=0.420, 실전성=0.993, 운영제외리스크=0.000, 검증필요리스크=0.091, 수기제외=0",-438.0,,-0.0721028121031195,-0.2589622856198347,-0.0021598272138229,0.0,False,True,False,False,False,급하락,순위 438단계 하락 / 최종점수 -0.072 / 성장성 -0.259 / 버킷 변경: 즉시검토 → 보류,https://yt3.ggpht.com/3g4qPLwyfqPni3F8Z3fwnAmT0qRsqqnG_VIQ87N27VBIDbqirQQTm9JMQh80da6-9GOdr9smdjA=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC1txdKJc5qtfIl7WR6_1DJA,@사먀,사먀
554,UC2x3ohywPrCc2GXXu2blmAA,제인 ASMR Jane,음악·보이스형,ASMR보이스,27200.0,15888.8,0.0447862871100889,0.50590759759194,0.375,낮음,0.5321274298056156,0.5022153490969775,0.7419006479481641,0.4197304400149833,0.98208,0.5936164408552327,보류,0.50590759759194,0.7014038876889849,0.5804535637149028,0.6301295896328294,0.7419006479481641,0.5013498920086393,0.4322354211663067,False,,687,뚜렷한 강점 신호 부족,주요 자동 리스크 낮음,"최종=0.594, 채널력=0.532, 성장성=0.502, 팬밀도=0.742, 라이브=0.420, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",0.0,,0.0005458727503488,0.0366042716707853,-0.0021598272138229,-0.00896,False,False,False,False,False,유지,최종점수 +0.001 / 성장성 +0.037,https://yt3.ggpht.com/s3aQVH8O8RZsoaJSp3J3Wrh_AHY6q6NOtZtGhmXxxyyi7s2mmVc1G_DMhkzAAU60qxvxdniJLwI=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC2x3ohywPrCc2GXXu2blmAA,@asmrjane,제인 ASMR Jane
555,UCEkIcTCVgNe1RT-fmp-MEQA,몽글 MONGLE ASMR,음악·보이스형,ASMR,49500.0,23682.1,0.0396505046770825,0.5588682599687387,0.875,높음,0.5211393088552916,0.5515097274726464,0.6900647948164147,0.4197304400149833,0.98208,0.5935975925023638,보류,0.5588682599687387,0.7008639308855291,0.556695464362851,0.759719222462203,0.6900647948164147,0.5013498920086393,0.4322354211663067,False,,688,성장성 신뢰도 양호,수집 영상 수 부족,"최종=0.594, 채널력=0.521, 성장성=0.552, 팬밀도=0.690, 라이브=0.420, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",-3.0,,0.0003636822300064,0.0014481731601512,-0.0026997840172786,0.0,False,False,False,False,False,유지,순위 3단계 하락 / 최종점수 +0.000 / 성장성 +0.001,https://yt3.ggpht.com/pTDhaDhoUPW_TbGiMb3NraM-e_ISpXdKpMYof4g9WbjE19FuoGnDUTFS7IrjK_wNdwajsaTs1A=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCEkIcTCVgNe1RT-fmp-MEQA,@mongleasmr,몽글 MONGLE ASMR
556,UCoAuhQ8_qV5JtmGeAvXnA1A,쿠이누,음악·보이스형,애니송커버,43900.0,6013.8,0.0311149805914021,0.4820551998456539,1.0,높음,0.6409287257019438,0.4820551998456539,0.5653347732181425,0.4197304400149833,1.0,0.5933129917214497,보류,0.4820551998456539,0.7003239740820735,0.755939524838013,0.3050755939524838,0.5653347732181425,0.5013498920086393,0.8887688984881209,False,,689,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.593, 채널력=0.641, 성장성=0.482, 팬밀도=0.565, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",-128.0,,-0.015418584265973,-0.0514700186605722,-0.0080993520518358,0.0,False,True,False,False,False,급하락,순위 128단계 하락 / 최종점수 -0.015 / 성장성 -0.051 / 버킷 변경: 검증필요 → 보류,https://yt3.ggpht.com/-ztcxk_OS5nAedI_7IlSyHiFIlqgxVOoeZYmBa_yNBWEUfJzoYbkUer2FcFB-XrcLC64ZbY3=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCoAuhQ8_qV5JtmGeAvXnA1A,@쿠이누,쿠이누
557,UCsDlSz-jElTUwuFvKp8prIg,준선유,게임 실황형,명조,115000.0,19259.3,0.0184957778453692,0.5922378573196471,1.0,높음,0.7471382289416847,0.5922378573196471,0.3185745140388769,0.4197304400149833,1.0,0.5932429695074722,보류,0.5922378573196471,0.6997840172786177,0.8698704103671706,0.8347732181425486,0.3185745140388769,0.5013498920086393,0.8887688984881209,False,,690,성장성 상위권 / 실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.593, 채널력=0.747, 성장성=0.592, 팬밀도=0.319, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",-7.0,,-0.0002483559895716,0.0187672976922039,-0.0113390928725702,0.0,False,False,False,False,False,하락,순위 7단계 하락 / 최종점수 -0.000 / 성장성 +0.019,https://yt3.ggpht.com/bEVM5-4viuL-EZw4snuPswhcrr0Yvc4hDF9bak-M4vKPbxQOI0WOSRv49J9CIdSHwnzStMthAwU=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCsDlSz-jElTUwuFvKp8prIg,@junsunyoo1,준선유
558,UC2NxmvgB2YYOPWbjb36RhJQ,유리한 상황,음악·보이스형,애니송커버,1160.0,2726.8,0.0401051029566181,0.5476987496901442,1.0,높음,0.4245680345572354,0.5476987496901442,0.6965442764578834,0.4197304400149833,1.0,0.5929599243388141,보류,0.5476987496901442,0.699244060475162,0.3758099352051836,0.7510799136069114,0.6965442764578834,0.5013498920086393,0.8887688984881209,False,,691,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.593, 채널력=0.425, 성장성=0.548, 팬밀도=0.697, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",56.0,,0.0064689701772816,-0.0335439332916508,0.0842332613390929,0.0,False,False,False,False,False,급상승,순위 56단계 상승 / 최종점수 +0.006 / 성장성 -0.034,https://yt3.ggpht.com/qjgu-HrNC_C-F5wkwZW5eriE9xGBz6HqGEFnwLmujPY7Oc-f8f9ajhpr3jyQAL8pImWME7oS=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC2NxmvgB2YYOPWbjb36RhJQ,@유리한상황,유리한 상황
559,UCueIhehsc7mEXQk8DHI4u0g,썰바람,창작·비주얼형,코스프레,308000.0,120841.2,0.0192875477332397,0.5445328473478845,1.0,높음,0.8454373650107992,0.5445328473478845,0.3380129589632829,0.4197304400149833,0.9,0.5927878345339533,보류,0.5445328473478845,0.6987041036717062,0.9449244060475162,0.7424406047516199,0.3380129589632829,0.5013498920086393,0.0758639308855291,False,,692,성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.593, 채널력=0.845, 성장성=0.545, 팬밀도=0.338, 라이브=0.420, 실전성=0.900, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",-20.0,,-0.0021189441401376,-0.0070895544654024,-0.0053995680345573,0.0,False,False,False,False,False,급하락,순위 20단계 하락 / 최종점수 -0.002 / 성장성 -0.007,https://yt3.ggpht.com/Riapvy-Edta94DQUbhT7ejz_ZnLz3P9X63nqOV2r6ewp3nFb04XBKNvSJLBtw6nb2PlJNmtRjw=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCueIhehsc7mEXQk8DHI4u0g,@ssulbaram82,썰바람
561,UCbP5tBgdBXy0UqxHaj4eUdA,아오세이 준,버츄얼 퍼포먼스형,버튜버,3260.0,3165.4,0.0612261346059761,0.4768832228668783,0.75,보통,0.3901997840172786,0.4826624171501587,0.8563714902807775,0.4197304400149833,0.99104,0.5922259231498643,보류,0.4768832228668783,0.6976241900647948,0.3180345572354212,0.3083153347732181,0.8563714902807775,0.5013498920086393,0.6263498920086393,False,,693,팬밀도 상위권 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.592, 채널력=0.390, 성장성=0.483, 팬밀도=0.856, 라이브=0.420, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",193.0,,0.0263641351931109,0.0930129658315288,-0.0016198704103671,0.0,False,False,False,False,False,급상승,순위 193단계 상승 / 최종점수 +0.026 / 성장성 +0.093,https://yt3.ggpht.com/rZY4U-5VsEljkvydo3psd5AzXV2DWym0ylPSG1KjordN94DFav5AOkTkemfGLB3X9BLaVzm2HKg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCbP5tBgdBXy0UqxHaj4eUdA,@aoseijun,아오세이 준
563,UC0U7f3TJG_nSxV8t0fdKqXQ,박찐따,창작·비주얼형,코스프레,17100.0,771.7,0.0408550145519915,0.5728627987553402,1.0,높음,0.3419006479481641,0.5728627987553402,0.7078833693304536,0.5391031337419205,0.99104,0.5920947375140793,보류,0.5728627987553402,0.6965442764578834,0.2375809935205183,0.7975161987041036,0.7078833693304536,0.796976241900648,0.6263498920086393,False,,694,성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.592, 채널력=0.342, 성장성=0.573, 팬밀도=0.708, 라이브=0.539, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",455.0,,0.0538347624712211,0.0089885408409097,0.2300215982721383,0.0,False,False,False,False,False,급상승,순위 455단계 상승 / 최종점수 +0.054 / 성장성 +0.009,https://yt3.ggpht.com/wTG0Smd78Ju4gSagsMtbw46J-ZUBqT3Mq-e2fpFgBqGdGtUDdeDfbAKZa1cYZ2dg86gj88YDMA=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC0U7f3TJG_nSxV8t0fdKqXQ,@parkjjintta,박찐따
564,UCX1sPxHo0ek2Tq56U08lJDA,까룽 Karung / KR VTUBER Ch.,게임 실황형,명일방주,1170.0,85.5,0.063379370573403,0.4799712314438984,1.0,높음,0.0919546436285096,0.4799712314438984,0.8650107991360692,0.8485911311596918,0.99104,0.5920882118864527,보류,0.4799712314438984,0.6960043196544277,0.0086393088552915,0.296976241900648,0.8650107991360692,0.8922786177105831,0.6263498920086393,False,,695,팬밀도 상위권 / 라이브친화도 상위권 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.592, 채널력=0.092, 성장성=0.480, 팬밀도=0.865, 라이브=0.849, 실전성=0.991, 운영제외리스크=0.000, 검증필요리스크=0.112, 수기제외=0",8.0,,0.0013236723233746,-0.0080509172962708,0.0151187904967603,0.0,False,False,False,False,False,상승,순위 8단계 상승 / 최종점수 +0.001 / 성장성 -0.008,https://yt3.ggpht.com/jDBO4OdAd4StnnM5s9JkRctzud3KR7hrES9gegCmI7mbGelbadVj4hc73HLHQjLhjyt_5cuq_PY=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCX1sPxHo0ek2Tq56U08lJDA,@vtuberkarung,까룽 Karung / KR VTUBER Ch.
565,UC1GKIZUK96pucS3cmvzuLSQ,버더기,음악·보이스형,성우더빙,20200.0,6481.0,0.0511368026178598,0.5,0.0,미산출,0.5188444924406048,0.5,0.7975161987041036,0.4001079913606911,0.97536,0.5917723507559396,보류,0.5,0.6954643628509719,0.5518358531317494,0.521598272138229,0.7975161987041036,0.1142008639308855,0.3115550755939524,False,,696,뚜렷한 강점 신호 부족,성장성 신뢰도 낮음,"최종=0.592, 채널력=0.519, 성장성=0.500, 팬밀도=0.798, 라이브=0.400, 실전성=0.975, 운영제외리스크=0.000, 검증필요리스크=0.308, 수기제외=0",1.0,,0.0004362850971922,0.0,-0.0016198704103672,0.0,False,False,False,False,False,유지,순위 1단계 상승 / 최종점수 +0.000,https://yt3.ggpht.com/MdiwtKTNHFn8v6zqoUSnWGFKlrAqZCtbsPVSlXqZW_5zVdRdA0cg6GmjVUJ3E6L3icox0FFfsXg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC1GKIZUK96pucS3cmvzuLSQ,@0630shorts,버더기
566,UCP0WZ5yo2vAtPpqWOED3VyQ,연치호 YEONCHIHO,게임 실황형,니케,6170.0,2871.8,0.074870764919643,0.5805069662943723,0.625,보통,0.2933585313174945,0.5503168539339827,0.9109071274298056,0.4197304400149833,0.98208,0.5917371300281686,보류,0.5805069662943723,0.6949244060475162,0.1598272138228941,0.7553995680345572,0.9109071274298056,0.5013498920086393,0.4322354211663067,False,,697,팬밀도 상위권,수집 영상 수 부족,"최종=0.592, 채널력=0.293, 성장성=0.550, 팬밀도=0.911, 라이브=0.420, 실전성=0.982, 운영제외리스크=0.000, 검증필요리스크=0.224, 수기제외=0",-5.0,,-0.0004466994066838,-0.0122220420341377,0.00755939524838,0.0,False,False,False,False,False,하락,순위 5단계 하락 / 최종점수 -0.000 / 성장성 -0.012,https://yt3.ggpht.com/sAgaDXiqbVokKVRJ3Cowm_esa2kcYzrDfgaCeebZ0QcP7Hna5XQBoa59Ihs84GTQKQ54kTq-lg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCP0WZ5yo2vAtPpqWOED3VyQ,@yeonchiho,연치호 YEONCHIHO
567,UCppdNMvExf6O5WOjEv_NSJw,김한라,버츄얼 퍼포먼스형,버튜버,3280.0,10825.4,0.0400079190601521,0.4058990632900655,1.0,높음,0.5992170626349891,0.4058990632900655,0.6960043196544277,0.4197304400149833,1.0,0.5915600078271375,보류,0.4058990632900655,0.6943844492440605,0.6895248380129589,0.1198704103671706,0.6960043196544277,0.5013498920086393,0.8887688984881209,False,,698,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.592, 채널력=0.599, 성장성=0.406, 팬밀도=0.696, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",-250.0,,-0.0313226883214363,-0.0679028339774456,-0.0572354211663066,0.0,False,True,False,False,False,급하락,순위 250단계 하락 / 최종점수 -0.031 / 성장성 -0.068 / 버킷 변경: 검증필요 → 보류,https://yt3.ggpht.com/PL80V6mp9YZuIChl9b1p2RddVR0T1yaUSh0oYa-NEb7ewZ2mWlzDfsV5RIpwhu1p-KfXS19VCg=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCppdNMvExf6O5WOjEv_NSJw,@김한라,김한라
568,UCgqHiUzJ69m9Ubn7NxFTcYQ,하나비,창작·비주얼형,코스프레,28700.0,1982.6,0.0278611779991726,0.5442638461496434,1.0,높음,0.6088012958963283,0.5442638461496434,0.5102591792656588,0.4197304400149833,1.0,0.5915467474597849,보류,0.5442638461496434,0.6938444924406048,0.7084233261339092,0.7413606911447084,0.5102591792656588,0.5013498920086393,0.8887688984881209,False,,699,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.592, 채널력=0.609, 성장성=0.544, 팬밀도=0.510, 라이브=0.420, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",2.0,,0.000704882490039,-0.016318521375524,0.0221382289416847,0.0,False,False,False,False,False,유지,순위 2단계 상승 / 최종점수 +0.001 / 성장성 -0.016,https://yt3.ggpht.com/BW3PQc35LXV0nFdGv836AJDMYFuB66Hs66x1dYMtH3KQcROOpSAVH0roDq6r8o7-i14BSu072Q=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCgqHiUzJ69m9Ubn7NxFTcYQ,@하나비양,하나비
569,UCjMPCR-dra0DLPMdgRhXBaw,카츄,게임 실황형,원신,8940.0,5832.6,0.0244426086006616,0.5532229410953058,1.0,높음,0.5889578833693304,0.5532229410953058,0.4389848812095032,0.5363356060666438,1.0,0.5915001726240255,보류,0.5532229410953058,0.693304535637149,0.6754859611231101,0.7629589632829373,0.4389848812095032,0.7956263498920086,0.8887688984881209,False,,700,실전성 리스크 낮음 / 성장성 신뢰도 양호,주요 자동 리스크 낮음,"최종=0.592, 채널력=0.589, 성장성=0.553, 팬밀도=0.439, 라이브=0.536, 실전성=1.000, 운영제외리스크=0.000, 검증필요리스크=0.000, 수기제외=0",511.0,,0.0605914590716719,0.1704246225230276,-0.025377969762419,0.0,False,False,False,False,False,급상승,순위 511단계 상승 / 최종점수 +0.061 / 성장성 +0.170,https://yt3.ggpht.com/YEakm1GRed2ERxjSnN9JLZTdD_I980ulxGpInYclqKGB80wDw3235S3_Qj3U_juFH6JrLz6Z=s800-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCjMPCR-dra0DLPMdgRhXBaw,@kachunostory,카츄
